,T,E
305,302.8410081242462,-30033.099353075813
306,287.89509925018336,-30033.27887306761
307,308.1534352030854,-30033.162822231403
308,294.7363088755837,-30033.032916658456
309,332.456414547996,-30032.514751168965
310,288.7386891734773,-30033.32629630266
311,296.4630001532284,-30033.84162628736
312,272.8598467732188,-30033.880532256026
313,294.22632995128873,-30033.7740888952
314,286.800985238725,-30033.91540169218
315,292.4449035091251,-30034.150331428755
316,281.1386065390135,-30034.581320729896
317,266.8284894835689,-30034.69232732169
318,287.00452100215216,-30034.287303484638
319,298.82094163286257,-30033.8260758547
320,264.094107103993,-30033.85589210624
321,292.24799802889373,-30033.913030711512
322,270.8211528145079,-30034.091284632006
323,270.84590160752884,-30033.836764168656
324,261.0233658398574,-30033.805148365776
325,285.34883271190813,-30033.834253584886
326,272.24376452202705,-30033.995431505733
327,293.818031201624,-30033.34086264238
328,279.37008730605186,-30033.875211683477
329,276.1612169039091,-30033.78492726972
330,288.52511700271236,-30033.946831092864
331,277.8951408464209,-30033.52509802399
332,257.56680775532436,-30034.24640166797
333,242.32714217074616,-30034.155868337773
334,269.19753554962097,-30033.744860671388
335,279.70915584585475,-30033.55820296051
336,284.6256747137125,-30033.785794605992
337,275.34001471022606,-30033.62562029298
338,276.29392776552936,-30033.21913366332
339,288.9986943272492,-30033.3413278928
340,305.67012818471096,-30032.62289022489
341,334.5874439896709,-30032.567332219154
342,303.90150915069097,-30032.676549280328
343,315.9639266572323,-30032.84007589673
344,292.75826231049285,-30033.146460767795
345,306.53923721032453,-30032.739992629122
346,296.4118741785835,-30032.31555137727
347,305.00230814943905,-30032.151182873342
348,332.74633616226544,-30031.607165295038
349,312.639524850731,-30031.838596231126
350,341.0509023132385,-30031.850282058327
351,341.02130088608203,-30031.134219828924
352,315.6667451487732,-30031.429482571068
353,326.1932962366951,-30031.187766809122
354,330.1868629147237,-30031.311311075253
355,321.3944460710036,-30032.131082997217
356,329.9221388839482,-30031.933115347787
357,305.35664158309527,-30032.128717182586
358,319.35727645535627,-30032.416016292187
359,288.38760933258226,-30032.649462496036
360,327.3590034877349,-30032.50453951488
361,292.9810165582589,-30032.578432472616
362,276.0387431038127,-30032.467654313637
363,313.0101932653012,-30032.348928265263
364,266.7761506665549,-30031.97878251181
365,293.9827739107695,-30032.541852197428
366,297.502550639468,-30032.686920565528
367,281.0379435119666,-30033.20686585098
368,308.75269069563626,-30032.4135749617
369,288.72202980249705,-30033.16460037845
370,324.21092198676,-30032.57680894756
371,286.9506759906033,-30033.233952305363
372,304.63336428959934,-30032.781433039356
373,284.14834437449423,-30032.401156573043
374,312.37259945926775,-30031.880377011832
375,314.3045195798316,-30031.828524539505
376,327.6431047829053,-30031.645926214118
377,288.16538298529184,-30032.13544643983
378,286.70948363903784,-30031.98993819577
379,323.5526503204003,-30032.044317750435
380,300.93537875559025,-30032.67984994159
381,298.23957327480844,-30032.817066703086
382,277.77158926462187,-30033.153164316198
383,293.8230883609352,-30032.82120588425
384,320.2563981800008,-30031.741358218915
385,337.3959514715603,-30031.86481842938
386,316.2629591504451,-30032.020154534814
387,339.4847891628662,-30032.07664971569
388,324.6532298966168,-30032.302159914056
389,289.1830500628366,-30032.41878381849
390,292.89292183017596,-30031.87944692477
391,318.8454609060774,-30031.657234110127
392,307.6896941330149,-30031.61183131618
393,312.58758696136186,-30031.70902584606
394,312.6072540589903,-30032.462443999775
395,311.02671435025655,-30032.515341569186
396,313.1968362546044,-30032.9556243011
397,320.75073061309627,-30032.8892461704
398,334.1419363036725,-30032.543232539418
399,308.2697053717322,-30032.581811648663
400,299.7214737925983,-30032.534195277374
401,287.04714165574046,-30032.969839479036
402,316.88995856861385,-30032.774124968826
403,282.2196505637253,-30033.1697258501
404,298.46953392486785,-30033.399250185055
405,279.10083511682865,-30033.971737710446
406,293.23949279157455,-30033.657955132367
407,311.4279940550448,-30033.593273270035
408,282.6305591082733,-30033.86851233326
409,288.1149980637853,-30034.212868763345
410,277.5029715026572,-30034.343424598006
411,298.61676666968106,-30033.59676805084
412,303.78087921830524,-30033.7166524383
413,305.86906671053947,-30033.86014048619
414,316.350417310576,-30033.86954650595
415,302.4680208021812,-30033.868375467115
416,304.8927049820317,-30033.569918620036
417,275.9744068853992,-30033.307141629204
418,277.46120374862005,-30033.537820561425
419,294.7971498678351,-30033.168125462103
420,304.45834390419327,-30032.529917304768
421,338.9338390296267,-30032.051260647266
422,335.0083557558473,-30031.961182943243
423,346.11822478741743,-30031.831943573274
424,293.6860977558779,-30032.310933829944
425,340.3925615874864,-30032.05802695011
426,302.0219612095797,-30032.01616448455
427,291.658626441002,-30032.324142058347
428,273.7299612603741,-30032.940969081803
429,299.558168447452,-30032.895670049955
430,322.29798431082594,-30032.530534065263
431,278.9518692350189,-30032.4266066075
432,331.71437839608876,-30032.31637008142
433,265.05977908251043,-30032.941301144663
434,282.85253185070763,-30032.687222183413
435,287.6805903460444,-30032.372087355583
436,328.3205091962007,-30031.820520701425
437,309.9113416582197,-30031.7695852898
438,295.78866314130585,-30031.998986923558
439,287.66909458437686,-30032.251278906377
440,294.4319242905819,-30031.823673973107
441,316.1155750475604,-30031.736702925416
442,319.64385134996036,-30031.350310351852
443,313.56531608225765,-30031.89374502639
444,303.3469820671224,-30032.16296773434
445,292.60065708743974,-30032.503887825253
446,308.19148776140923,-30032.558362221385
447,289.50523805445465,-30032.52406903547
448,283.89216626151335,-30033.41337375375
449,307.3933245645136,-30033.146530339865
450,298.86845242786984,-30032.526068611
451,297.0368251214734,-30032.442619525158
452,310.71220003642117,-30032.53486590755
453,317.1179975917508,-30032.00479364156
454,299.59280276679954,-30032.63504487349
455,335.50737854401365,-30031.962470114915
456,327.806389551266,-30032.192655077208
457,329.2333010204112,-30031.883804614834
