,T,E
533,280.7191136442176,-30036.121546322338
534,283.0034050706006,-30035.58935980295
535,324.99200683367934,-30035.146242446466
536,304.7057644110441,-30035.397805584314
537,319.6625261776437,-30034.927060065333
538,303.7895202695469,-30035.038087651243
539,295.7499058670935,-30035.34424731453
540,300.2675563428491,-30035.253814311527
541,293.5425492191895,-30035.243635264647
542,302.92360305266305,-30035.06577306825
543,323.29165654834827,-30034.485975950753
544,303.1374354667195,-30034.966633274445
545,291.14150660044373,-30035.40767082854
546,272.77965488529844,-30035.1966658684
547,280.780616869857,-30035.803589841023
548,278.2029192110632,-30035.284578117313
549,289.170865016911,-30034.855779711834
550,282.79742666739435,-30035.268379755984
551,299.7307789820126,-30034.818125405945
552,286.3204991425772,-30034.39832827897
553,306.8506225557904,-30034.541008577173
554,338.5268547304506,-30034.13321224945
555,303.22171942923706,-30034.853180713908
556,301.1116853104754,-30035.046990582403
557,303.5058065675118,-30035.263988851217
558,311.15508614441035,-30034.77626159702
559,293.44005747379276,-30035.556765514935
560,298.02339116088353,-30035.128739421187
561,287.20328297563066,-30035.088967727246
562,285.1967167877077,-30035.202044615024
563,266.9851976164468,-30035.717719169203
564,244.5877680596637,-30035.969761863096
565,276.0613109979883,-30035.43035570768
566,300.42676335262973,-30035.357223263796
567,297.3340961483709,-30035.90978545344
568,283.1085073516522,-30035.942179377307
569,300.61906687982065,-30035.237141745463
570,293.3529552179339,-30035.316773487502
571,321.22595059794065,-30034.508746622123
572,306.4904017695564,-30034.80594756609
573,293.9918569863014,-30035.415903901798
574,295.2553884682615,-30035.520774467397
575,280.6808251803555,-30035.487745784536
576,276.1898926727538,-30035.395864717688
577,284.6666346045668,-30035.172436952864
578,277.2270949790418,-30035.481049441605
579,343.1238209062475,-30034.7399987894
580,307.0221884390839,-30034.972231015494
581,292.75267971405214,-30035.07409134651
582,314.8526853125576,-30034.61470167907
583,297.6552301526269,-30034.872394173886
584,328.5433598325793,-30035.140712514305
585,302.1071810274167,-30035.168382799737
586,288.249945399033,-30035.791101502375
587,287.134126181176,-30035.717663997057
588,300.02767129889014,-30035.490329529875
589,309.64769947168037,-30035.855271945067
590,285.47678228560545,-30035.80436037056
591,314.7891682079791,-30035.2823182966
592,297.4537234151443,-30035.117707665493
593,291.82045995476926,-30035.531182339928
594,289.5573128902945,-30035.61752340106
595,282.3567725754082,-30035.697455496967
596,271.53196504610395,-30035.917567878245
597,268.2761024889318,-30036.21447789457
598,276.10323719312373,-30035.79843955395
599,277.59556753019564,-30036.079183711252
600,297.7598442346615,-30035.549444803633
601,285.81585259359724,-30035.51651699407
602,298.16352117623967,-30035.482629222286
603,303.782051199477,-30035.065619664318
604,310.79049963587875,-30035.078420001984
605,332.27989993152585,-30034.503561688278
606,299.89268270906587,-30034.464435135593
607,282.5405446665026,-30035.038526519384
608,301.7348865215953,-30035.2344073651
609,283.9918761151606,-30034.824210332008
610,276.9554375251287,-30035.382428005512
611,264.1632215492657,-30035.288849026627
612,285.81909342569924,-30035.934404056654
613,269.3290693163435,-30035.992624637835
614,273.7790183980185,-30036.476163720265
615,277.2490791542442,-30036.945339065274
616,291.5301492777241,-30036.235765446214
617,288.97021375587093,-30035.538571640565
